statements,status
I'm trying to find my true self.,happy
I'm so nervous today! I'm going to try out for the school play. I hope I get the part.,happy
I woke up early this morning to go for a run. I love running! It's such a great way to start the day.,happy
I'm so angry at him all the time. I don't like him. He's an asshole.,sad
today was a day of many firsts and i thought it was going to be an ordinary day.,sad
I had to work hard to get where I am today.,happy
I think I am going to make some changes in my life.,happy
I'm tired of dating. I'm tired of being single. I want a husband and kids. I want to settle down and be happy.,happy
I'm not sure if I'm ready for this.,sad
I can't wait for you to get home from work tonight. I'm going to make you my famous chicken salad for dinner.,happy
"I am so stressed out. I can't seem to get anything done. I need to just relax and take a break, but I don't have the time.",sad
I'm so happy that I'm finally getting to see my family again!,happy
I'm pretty sure it's the same guy who I have been seeing for the last 3 years.,happy
"I can't believe this is happening to me. The wedding is a month away, and I still haven't found a dress. I'm so stressed out, I don't know what to do.",sad
I feel like a failure.,sad
I donâ€™t understand why I canâ€™t seem to find a good man.,sad
I'm happy to be alive.,happy
I miss my moms love and hugs.,sad
I'm so excited to be starting college in the fall! I can't wait to make new friends and explore a new city.,happy
I think I'm finally going to be able to have a baby. I'm so excited!,happy
I'm not sure what to do with myself today. I feel so confused and lost. I don't know what I want out of life anymore.,sad
"Stay strong and patient, you'll get over this.",sad
"You are so beautiful, dear.",sad
"What a good idea, Iâ€™m so happy youâ€™re here!",happy
"I was thinking of you today, and it brought tears to my eyes. I miss you so much. I hope you are having a great day.",happy
"I want to change, but I don't know how.",sad
"Caitlyn has told me that if I ask her how she feels about me, she will just tell me that she loves me.",happy
I'm so frustrated that I have to work on this project all day. I'm not sure if I'm going to be able to finish it on time.,sad
I was thinking about how we met and I just feel so lucky.,happy
I wish I had a better job.,sad
"From 9/26 to 10/2, the average number of total new and recurrent cases per day was 3,260, a 2% decrease from the previous 7-day average.",sad
"I'm so excited to start my new job! I'm nervous, but I'm also really looking forward to it.",happy
I have been feeling a little bit down lately.,sad
"I was in such a good mood today, it was so nice.",happy
I don't know if I can do it.,sad
"I'm so glad I started this journal. It's been such a help in organizing my thoughts and feelings. I've been able to keep track of my progress, and it's been really motivating to see how much I've accomplished. I've also been able to reflect on my",happy
I am so tired.,sad
I'm so fed up with my mother!,sad
I think I'm in love with him...,happy
"I have finally started to think of myself as a woman, and it has been a long time coming.",happy
The way you look at me makes me smile.,happy
"I'm trying to be more happy, but it's hard when people are constantly criticizing me.",sad
I'm going to grow old with him.,happy
My sister and I went to the grocery store.,happy
"I have to get out of this relationship. I don't know why I am still with him, I keep telling myself that I will leave him soon.",happy
I'm not sure what I'm doing. I'm just going to live my life and see what happens.,sad
I'm so tired of being a woman.,happy
I have to start writing about the people in my journal. I have to start writing about the people in my journal.,happy
I still cannot believe it is so hard for me to be accepted.,sad
She was the one who had a hard time expressing her feelings,sad
Today was a good day. I finally got around to cleaning the house and it feels so much better now. It's amazing how much better I feel when my surroundings are clean and tidy.,happy
I don't even know why I bothered to make it to this party.,sad
I feel like such a fool. I let my insecurities get the best of me and now I'm paying the price.,sad
I love that you are there for me.,happy
I hope I am still able to surprise you.,happy
"I'm so lost. I feel like I'm drowning in a sea of emotions. I just want to be happy, but I don't know how. I'm not sure what to do anymore.",sad
I'm so glad I was able to come here.,happy
"All I want is a little bit of happiness, that's all.",happy
My friends are the best.,happy
"Quote of the day: ""The secret of getting ahead is getting started."" - Mark Twain",happy
"I don't know what to do, I'm so sad.",happy
I have always been a little bit of a slob and I'm not sure why.,sad
I've never understood what men see in me.,sad
I just don't get it.,sad
It's so weird that I'm so close to my 30s and I still feel like I'm just getting started.,happy
"The other day, I saw a picture of myself that I had taken a few years ago, and I was shocked by how young I looked. I was so happy to see that I had aged gracefully, and I felt proud of myself for how far I had come. I am grateful for the life that I have",happy
